ID_DNA_RAD	Label	Alcool_ID	Mother_ID	Isolation_date	Death_date	Sex	Phenotype	P7.very.large.ep	P7.larg.ep	P7.med.ep	P7.small.ep	P7.ep.dist.very.large	P7.ep.dist.large	P7.ep.dist.medium	P7.ep.dist.small	P7.ep	P6.very.large.ep	P6.larg.ep	P6.med.ep	P6.small.ep	P6.ep.dist.very.large	P6.ep.dist.large	P6.ep.dist.medium	P6.ep.dist.small	P6.carp.curv.setae	P6.ep	P5.very.large.ep	P5.large.ep	P5.medium.ep	P5.small.ep	P5.ep.dist	P5.ep	P5.prop.curv.setae	P5.carp.curv.setae	P5.merus.curv.setae	P5.isch.curv.setae	P5.curv.setae	P4.small.ep	P4.prop.curv.setae	P4.carp.curv.setae	P4.merus.curv.setae	P4.isch.curv.setae	P4.curv.setae	P3.prop.curv.setae	P3.carp.curv.setae	P3.merus.curv.setae	P3.isch.curv.setae	P3.curv.setae	P2.prop.curv.setae	P2.carp.curv.setae	P2.merus.curv.setae	P2.isch.curv.setae	P2.curv.setae	P1.prop.curv.setae	P1.carp.curv.setae	P1.merus.curv.setae	P1.isch.curv.setae	P1.curv.setae	Photo_ID	Size	Note	Extracted	Family_level	P7.ep.mid	nb_tot_juv_brood1	nb_juv_brood1	nb_tot_juv_brood2	nb_juv_brood2	Name_offsprings_brood1	Name_offsprings_brood2	Species
E5328	O105-6	5328	M15-6	28/06/2024	28/08/2024	F	NA	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0369	2,827		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5329	O106-1	5329	M15-6	28/06/2024	28/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0370	2,613		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5330	O106-2	5330	M15-6	28/06/2024	28/08/2024	M	praehirsuta	0	1	1	1	0	0	1	1	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	11	40	1	0	52	13	33	9	0	55	12	34	10	0	56	9	27	12	0	48	DSC_0371	2,16		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5331	O106-3	5331	M15-6	28/06/2024	28/08/2024	M	praehirsuta	0	1	1	1	0	1	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	12	35	1	0	48	15	40	10	0	65	12	46	13	0	71	12	28	11	0	51	DSC_0372	2,155		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5332	O106-4	5332	M15-6	28/06/2024	28/08/2024	F	NA	0	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0373	2,584		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5333	O107-4	5333	M24-6	28/06/2024	28/08/2024	M	forsmani	0	1	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0374	2,176		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5334	O108-1	5334	M24-6	28/06/2024	28/08/2024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0375	1,761	very small	TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5335	O108-3	5335	M24-6	28/06/2024	28/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0376	2,592		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5336	O108-4	5336	M24-6	28/06/2024	28/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0377	2,729		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5337	O108-5	5337	M24-6	28/06/2024	28/08/2024	M	forsmani	0	1	0	2	0	0	0	0	3	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0378	2,197		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5338	O108-6	5338	M24-6	28/06/2024	28/08/2024	M	forsmani	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0379	2,094		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5339	O109-2	5339	M24-6	28/06/2024	28/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0380	2,36		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5340	O109-3	5340	M24-6	28/06/2024	28/08/2024	M	forsmani	1	2	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0381	2,196		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5341	O109-5	5341	M24-6	28/06/2024	28/08/2024	M	forsmani	1	1	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0382	2,16		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5342r1	O109-6	5342	M24-6	28/06/2024	28/08/2024	NA	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0383	2,581		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5342r30	O109-6	5342	M24-6	28/06/2024	28/08/2024	NA	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0383	2,581		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5343	O76-1	5343	M4-6	26/06/2024	28/08/2024	F	NA	1	1	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0384	2,757		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5344	O76-2	5344	M4-6	26/06/2024	28/08/2024	M	forsmani	1	1	0	0	0	1	0	0	3	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0385	2,363		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5345r1	O76-3	5345	M4-6	26/06/2024	28/08/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0386	2,621		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5345r20	O76-3	5345	M4-6	26/06/2024	28/08/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0386	2,621		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5346	O77-1	5346	M18-6	26/06/2024	28/08/2024	M	praehirsuta	0	1	0	2	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	33	1	0	43	13	41	9	0	63	14	24	9	0	47	12	22	8	0	42	DSC_0387	2,197		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5348	O77-3	5348	M18-6	26/06/2024	28/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0389	2,611		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5349	O77-4	5349	M18-6	26/06/2024	28/08/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0390	2,58		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5350	O77-5	5350	M18-6	26/06/2024	28/08/2024	M	praehirsuta	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	30	1	0	35	8	36	6	0	50	9	32	7	0	48	10	21	9	0	40	DSC_0391	2,106		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5353	O78-2	5353	M18-6	26/06/2024	28/08/2024	M	praehirsuta	1	1	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	33	1	0	41	8	35	6	0	49	12	31	7	0	50	8	27	10	0	45	DSC_0394	2,14		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5355	O78-4	5355	M18-6	26/06/2024	28/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0396	2,951		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5360	O79-1	5360	M18-6	26/06/2024	29/08/2024	M	praehirsuta	0	1	0	2	0	0	0	0	3	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8	33	12	0	53	7	38	12	0	57	10	27	10	0	47	9	22	7	0	38	DSC_0399	2,201		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5362	O79-4	5362	M18-6	26/06/2024	29/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0401	2,883		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5364	O79-6	5364	M18-6	26/06/2024	29/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0403	2,705		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5366	O80-2	5366	M18-6	26/06/2024	29/08/2024	M	praehirsuta	1	0	1	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	50	1	0	63	10	38	9	0	57	13	37	10	0	60	13	28	8	0	49	DSC_0405	2,144		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5367	O80-3	5367	M18-6	26/06/2024	29/08/2024	M	praehirsuta	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	40	1	0	52	16	36	8	0	60	10	31	10	0	51	11	21	14	0	46	DSC_0406	2,147		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5369	O80-5	5369	M18-6	26/06/2024	29/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0408	2,888		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5370	O81-1	5370	M20-6	26/06/2024	29/08/2024	M	praehirsuta	0	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	20	1	0	26	8	31	4	0	43	7	26	4	0	37	7	22	7	0	36	DSC_0409	1,872		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5371	O81-2	5371	M20-6	26/06/2024	29/08/2024	M	praehirsuta	1	0	1	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	37	11	0	59	12	>35	6	0	53	10	43	9	0	62	9	30	9	0	48	DSC_0410	2,07		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5374	O81-5	5374	M20-6	26/06/2024	29/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0413	2,922		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5375r1	O81-6	5375	M20-6	26/06/2024	29/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0414	3,025		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5375r30	O81-6	5375	M20-6	26/06/2024	29/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0414	3,025		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5376	O82-1	5376	M20-6	26/06/2024	29/08/2024	M	praehirsuta	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	43	1	0	50	9	39	12	0	60	13	36	11	0	60	10	26	10	0	46	DSC_0415	1,966		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5378	O82-3	5378	M20-6	26/06/2024	29/08/2024	M	praehirsuta	0	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	8	34	2	0	44	11	43	10	0	64	8	33	11	0	52	11	34	9	0	54	DSC_0417	2,158		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5379	O82-5	5379	M20-6	26/06/2024	29/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0418	3,007		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5380b	O82-6	5380	M20-6	26/06/2024	29/08/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0419	2,243		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5382	O83-2	5382	M20-6	26/06/2024	29/08/2024	M	praehirsuta	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	38	0	0	46	11	36	5	0	52	10	30	7	0	47	12	24	7	0	43	DSC_0421	2,004		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5384	O83-5	5384	M20-6	26/06/2024	29/08/2024	M	praehirsuta	1	0	0	1	0	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	8	>40	0	0	48	9	29	9	0	47	14	40	11	0	65	8	32	13	0	53	DSC_0423	2,05		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5387b	O84-3	5387	M20-6	26/06/2024	29/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0426	2,364		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5388	O84-5	5388	M20-6	26/06/2024	29/08/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0427	2,648		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5404	O110-2	5404	M12-6	01/07/2024	30/08/2024	M	forsmani	1	1	1	0	0	1	0	0	4	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0430	2,126		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5405	O110-3	5405	M12-6	01/07/2024	30/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0431	2,747		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5409b	O111-1	5409	M12-6	01/07/2024	30/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0435	2,475		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5411b	O111-4	5411	M12-6	01/07/2024	30/08/2024	F	NA	1	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	NA	2	0	0	0	1	0	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0437	2,212		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5412	O111-5	5412	M12-6	01/07/2024	30/08/2024	M	forsmani	0	3	0	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0438	2,276		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5414	O112-2	5414	M12-6	01/07/2024	30/08/2024	M	forsmani	0	3	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0440	2,192		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5416	O112-4	5416	M12-6	01/07/2024	30/08/2024	M	forsmani	1	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0442	2,211		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5417b	O112-5	5417	M12-6	01/07/2024	30/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	1	0	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0443	2,431		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5418	O112-6	5418	M12-6	01/07/2024	30/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0444	2,706		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5422	O113-4	5422	M12-6	01/07/2024	30/08/2024	M	forsmani	1	1	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0448	2,228		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5423	O113-5	5423	M12-6	01/07/2024	30/08/2024	M	forsmani	0	2	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0449	2,125		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5424a	O113-6	5424	M12-6	01/07/2024	30/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0450	2,678		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5424b	O113-6	5424	M12-6	01/07/2024	30/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0450	2,678		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5425	O85-5	5425	M23-6	26/06/2024	30/08/2024	M	forsmani	0	1	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0451	NA	No scale on photo	TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5426	O85-6	5426	M23-6	26/06/2024	30/08/2024	M	forsmani	1	1	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0452-DSC_0455	1,831		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5427	O86-1	5427	M23-6	26/06/2024	30/08/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0456	2,91		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5430	O86-5	5430	M23-6	26/06/2024	30/08/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0459	2,591		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5442	O114-2	5442	M1-6	03/07/2024	02/09/2024	M	forsmani	1	0	0	1	0	0	0	0	2	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0467	2,107		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5443	O114-4	5443	M1-6	03/07/2024	02/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0468	2,617		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5444b	O114-5	5444	M1-6	03/07/2024	02/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0469	2,871		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5445	O115-6	5445	M1-6	03/07/2024	02/09/2024	M	forsmani	1	0	2	0	0	0	0	0	3	1	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0470	2,183		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
